"date","product_id","region_id","product_category","demand","day_of_week","day_of_month","week_of_year","month","quarter","is_weekend","is_federal_holiday","is_ramadan","ramadan_day","is_pre_raya_window","is_pre_cny_window","is_mega_sale","mega_sale_base_magnitude","is_school_holiday","is_government_payday_window","is_private_payday_window","social_media_index","competitor_activity_index","marketing_spend_myr"
"2023-09-06","P001","ECP","Fashion","82","2","6","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2434","0.3009","583.68"
"2023-09-07","P001","ECP","Fashion","94","3","7","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.6301","0.3469","431.08"
"2023-09-08","P001","ECP","Fashion","86","4","8","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.7172","0.63","434.38"
"2023-09-09","P001","ECP","Fashion","243","5","9","36","9","3","1","0","0","0","0","0","1","5.5","0","0","0","1.0","0.5662","1428.29"
"2023-09-10","P001","ECP","Fashion","89","6","10","36","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.1699","0.0959","561.62"
"2023-09-11","P001","ECP","Fashion","86","0","11","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1903","0.4579","342.3"
"2023-09-12","P001","ECP","Fashion","97","1","12","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3877","0.2447","509.62"
"2023-09-13","P001","ECP","Fashion","96","2","13","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.413","0.255","569.91"
"2023-09-14","P001","ECP","Fashion","98","3","14","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5237","0.0418","566.81"
"2023-09-15","P001","ECP","Fashion","81","4","15","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.7243","0.3827","553.14"
"2023-09-16","P001","ECP","Fashion","109","5","16","37","9","3","1","1","0","0","0","0","0","0.0","0","0","0","0.3699","0.1826","579.73"
"2023-09-17","P001","ECP","Fashion","82","6","17","37","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.118","0.4629","300.0"
"2023-09-18","P001","ECP","Fashion","92","0","18","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2686","0.2166","621.01"
"2023-09-19","P001","ECP","Fashion","87","1","19","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0768","0.3049","524.78"
"2023-09-20","P001","ECP","Fashion","98","2","20","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.074","0.0744","600.1"
"2023-09-21","P001","ECP","Fashion","99","3","21","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5287","0.1247","411.9"
"2023-09-22","P001","ECP","Fashion","105","4","22","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1499","0.4958","368.46"
"2023-09-23","P001","ECP","Fashion","91","5","23","38","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.3068","0.2549","633.98"
"2023-09-24","P001","ECP","Fashion","103","6","24","38","9","3","1","0","0","0","0","0","0","0.0","0","1","0","0.2821","0.3941","430.51"
"2023-09-25","P001","ECP","Fashion","83","0","25","39","9","3","0","0","0","0","0","0","0","0.0","0","1","0","0.35","0.0425","476.69"
"2023-09-26","P001","ECP","Fashion","91","1","26","39","9","3","0","0","0","0","0","0","0","0.0","0","1","0","0.2239","0.2301","539.56"
"2023-09-27","P001","ECP","Fashion","84","2","27","39","9","3","0","1","0","0","0","0","0","0.0","0","0","0","0.2331","0.2442","557.97"
"2023-09-28","P001","ECP","Fashion","106","3","28","39","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5104","0.1113","580.88"
"2023-09-29","P001","ECP","Fashion","104","4","29","39","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5384","0.1505","516.75"
"2023-09-30","P001","ECP","Fashion","101","5","30","39","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2903","0.0765","420.93"
"2023-10-01","P001","ECP","Fashion","91","6","1","39","10","4","1","0","0","0","0","0","0","0.0","0","0","1","0.1635","0.2335","553.0"
"2023-10-02","P001","ECP","Fashion","92","0","2","40","10","4","0","0","0","0","0","0","0","0.0","0","0","1","0.3135","0.2348","554.19"
"2023-10-03","P001","ECP","Fashion","103","1","3","40","10","4","0","0","0","0","0","0","0","0.0","0","0","1","0.0981","0.1973","363.87"
"2023-10-04","P001","ECP","Fashion","112","2","4","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3254","0.269","606.4"
"2023-10-05","P001","ECP","Fashion","117","3","5","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5531","0.1143","313.47"
"2023-10-06","P001","ECP","Fashion","108","4","6","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.217","0.3503","577.58"
"2023-10-07","P001","ECP","Fashion","99","5","7","40","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.8626","0.1734","452.44"
"2023-10-08","P001","ECP","Fashion","100","6","8","40","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.6211","0.1368","552.91"
"2023-10-09","P001","ECP","Fashion","89","0","9","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.854","0.3001","538.26"
"2023-10-10","P001","ECP","Fashion","271","1","10","41","10","4","0","0","0","0","0","0","1","5.5","0","0","0","1.0","0.6253","1491.65"
"2023-10-11","P001","ECP","Fashion","102","2","11","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2589","0.456","533.83"
"2023-10-12","P001","ECP","Fashion","97","3","12","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.091","0.2344","493.52"
"2023-10-13","P001","ECP","Fashion","102","4","13","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2239","0.1911","553.55"
"2023-10-14","P001","ECP","Fashion","90","5","14","41","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.3177","0.0549","663.9"
"2023-10-15","P001","ECP","Fashion","100","6","15","41","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.5379","0.1601","399.41"
"2023-10-16","P001","ECP","Fashion","97","0","16","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1977","0.4929","300.0"
"2023-10-17","P001","ECP","Fashion","112","1","17","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3108","0.2536","468.82"
"2023-10-18","P001","ECP","Fashion","92","2","18","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4839","0.2684","463.7"
"2023-10-19","P001","ECP","Fashion","124","3","19","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2505","0.3212","471.68"
"2023-10-20","P001","ECP","Fashion","93","4","20","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.6027","0.2269","430.52"
"2023-10-21","P001","ECP","Fashion","92","5","21","42","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.1994","0.2918","565.43"
"2023-10-22","P001","ECP","Fashion","90","6","22","42","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.076","0.0456","396.4"
"2023-10-23","P001","ECP","Fashion","105","0","23","43","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2868","0.1193","533.81"
"2023-10-24","P001","ECP","Fashion","117","1","24","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.1494","0.1563","547.88"
"2023-10-25","P001","ECP","Fashion","119","2","25","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.1275","0.5968","523.73"
"2023-10-26","P001","ECP","Fashion","116","3","26","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.2902","0.1896","536.54"
"2023-10-27","P001","ECP","Fashion","97","4","27","43","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2424","0.1567","571.2"
"2023-10-28","P001","ECP","Fashion","119","5","28","43","10","4","1","1","0","0","0","0","0","0.0","0","0","0","0.6015","0.2283","504.02"
"2023-10-29","P001","ECP","Fashion","103","6","29","43","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.11","0.2597","474.01"
"2023-10-30","P001","ECP","Fashion","108","0","30","44","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1278","0.3722","536.48"
"2023-10-31","P001","ECP","Fashion","108","1","31","44","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4573","0.1545","545.03"
"2023-11-01","P001","ECP","Fashion","95","2","1","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.0917","0.2172","566.73"
"2023-11-02","P001","ECP","Fashion","111","3","2","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.3305","0.0625","371.57"
"2023-11-03","P001","ECP","Fashion","126","4","3","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1002","0.265","486.24"
"2023-11-04","P001","ECP","Fashion","103","5","4","44","11","4","1","0","0","0","0","0","0","0.0","0","0","0","0.4424","0.2631","420.1"
"2023-11-05","P001","ECP","Fashion","95","6","5","44","11","4","1","0","0","0","0","0","0","0.0","0","0","0","0.2007","0.1157","542.07"
"2023-11-06","P001","ECP","Fashion","91","0","6","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1949","0.1992","554.5"
"2023-11-07","P001","ECP","Fashion","116","1","7","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2083","0.535","479.42"
"2023-11-08","P001","ECP","Fashion","117","2","8","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4514","0.0997","445.3"
"2023-11-09","P001","ECP","Fashion","120","3","9","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4154","0.3612","544.77"
"2023-11-10","P001","ECP","Fashion","108","4","10","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.6337","0.2903","490.01"
"2023-11-11","P001","ECP","Fashion","574","5","11","45","11","4","1","0","0","0","0","0","1","10.0","0","0","0","0.6619","1.0","1820.95"
"2023-11-12","P001","ECP","Fashion","118","6","12","45","11","4","1","1","0","0","0","0","0","0.0","0","0","0","0.1065","0.2633","632.97"
"2023-11-13","P001","ECP","Fashion","101","0","13","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2091","0.0541","575.05"
"2023-11-14","P001","ECP","Fashion","88","1","14","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2133","0.4874","517.45"
"2023-11-15","P001","ECP","Fashion","101","2","15","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5639","0.3282","636.92"
"2023-11-16","P001","ECP","Fashion","115","3","16","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.0916","0.4405","518.05"
"2023-11-17","P001","ECP","Fashion","138","4","17","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5756","0.1821","464.06"
"2023-11-18","P001","ECP","Fashion","95","5","18","46","11","4","1","0","0","0","0","0","0","0.0","1","0","0","0.2854","0.1241","449.35"
"2023-11-19","P001","ECP","Fashion","93","6","19","46","11","4","1","0","0","0","0","0","0","0.0","1","0","0","0.4632","0.6787","447.24"
"2023-11-20","P001","ECP","Fashion","106","0","20","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2587","0.2296","499.52"
"2023-11-21","P001","ECP","Fashion","128","1","21","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.5124","0.828","534.73"
"2023-11-22","P001","ECP","Fashion","120","2","22","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4239","0.1809","393.86"
"2023-11-23","P001","ECP","Fashion","127","3","23","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.207","0.367","466.33"
"2023-11-24","P001","ECP","Fashion","129","4","24","47","11","4","0","0","0","0","0","0","0","0.0","1","1","0","0.0753","0.2864","515.96"
"2023-11-25","P001","ECP","Fashion","121","5","25","47","11","4","1","0","0","0","0","0","0","0.0","1","1","0","0.045","0.2417","548.27"
"2023-11-26","P001","ECP","Fashion","119","6","26","47","11","4","1","0","0","0","0","0","0","0.0","1","1","0","0.2856","0.1135","498.06"
"2023-11-27","P001","ECP","Fashion","100","0","27","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1844","0.1101","518.34"
"2023-11-28","P001","ECP","Fashion","120","1","28","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3604","0.398","407.11"
"2023-11-29","P001","ECP","Fashion","105","2","29","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.6065","0.5303","431.62"
"2023-11-30","P001","ECP","Fashion","131","3","30","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3668","0.2513","495.44"
"2023-12-01","P001","ECP","Fashion","132","4","1","48","12","4","0","0","0","0","0","0","0","0.0","1","0","1","0.1108","0.309","538.29"
"2023-12-02","P001","ECP","Fashion","123","5","2","48","12","4","1","0","0","0","0","0","0","0.0","1","0","1","0.1543","0.4708","517.35"
"2023-12-03","P001","ECP","Fashion","101","6","3","48","12","4","1","0","0","0","0","0","0","0.0","1","0","1","0.2705","0.1162","436.34"
"2023-12-04","P001","ECP","Fashion","99","0","4","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4849","0.6766","482.26"
"2023-12-05","P001","ECP","Fashion","127","1","5","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2709","0.5942","613.39"
"2023-12-06","P001","ECP","Fashion","120","2","6","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4528","0.532","540.82"
"2023-12-07","P001","ECP","Fashion","127","3","7","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.0988","0.0601","487.81"
"2023-12-08","P001","ECP","Fashion","114","4","8","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1717","0.2357","423.06"
"2023-12-09","P001","ECP","Fashion","116","5","9","49","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.7042","0.2064","446.5"
"2023-12-10","P001","ECP","Fashion","97","6","10","49","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.5262","0.0203","500.49"
"2023-12-11","P001","ECP","Fashion","110","0","11","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.7728","0.0391","520.7"
"2023-12-12","P001","ECP","Fashion","470","1","12","50","12","4","0","0","0","0","0","0","1","7.5","1","0","0","1.0","0.5902","1627.25"
"2023-12-13","P001","ECP","Fashion","127","2","13","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1596","0.1829","529.1"
"2023-12-14","P001","ECP","Fashion","117","3","14","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2079","0.1775","472.23"
"2023-12-15","P001","ECP","Fashion","120","4","15","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1222","0.5553","461.67"
"2023-12-16","P001","ECP","Fashion","123","5","16","50","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.2676","0.0107","653.52"
"2023-12-17","P001","ECP","Fashion","108","6","17","50","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.1769","0.5027","458.26"
"2023-12-18","P001","ECP","Fashion","107","0","18","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4219","0.0613","403.12"
"2023-12-19","P001","ECP","Fashion","136","1","19","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3078","0.1457","377.1"
"2023-12-20","P001","ECP","Fashion","115","2","20","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.268","0.411","473.51"
"2023-12-21","P001","ECP","Fashion","138","3","21","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2194","0.1122","570.5"
"2023-12-22","P001","ECP","Fashion","113","4","22","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.0828","0.0673","456.8"
"2023-12-23","P001","ECP","Fashion","125","5","23","51","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.4122","0.1089","610.81"
"2023-12-24","P001","ECP","Fashion","131","6","24","51","12","4","1","0","0","0","0","0","0","0.0","1","1","0","0.3038","0.1858","499.45"
"2023-12-25","P001","ECP","Fashion","143","0","25","52","12","4","0","1","0","0","0","0","0","0.0","1","1","0","0.2091","0.3437","583.22"
"2023-12-26","P001","ECP","Fashion","121","1","26","52","12","4","0","0","0","0","0","0","0","0.0","1","1","0","0.3219","0.4552","443.17"
"2023-12-27","P001","ECP","Fashion","106","2","27","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1427","0.1006","444.33"
"2023-12-28","P001","ECP","Fashion","122","3","28","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3159","0.4605","506.83"
"2023-12-29","P001","ECP","Fashion","131","4","29","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.6883","0.2962","536.19"
"2023-12-30","P001","ECP","Fashion","110","5","30","52","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.6067","0.0386","486.58"
"2023-12-31","P001","ECP","Fashion","113","6","31","52","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.6801","0.2323","521.93"
"2024-01-01","P001","ECP","Fashion","327","0","1","1","1","1","0","1","0","0","0","0","1","4.5","0","0","1","0.8288","0.7394","1632.41"
"2024-01-02","P001","ECP","Fashion","129","1","2","1","1","1","0","0","0","0","0","0","0","0.0","0","0","1","0.52","0.3392","393.46"
"2024-01-03","P001","ECP","Fashion","125","2","3","1","1","1","0","0","0","0","0","0","0","0.0","0","0","1","0.1575","0.4469","474.43"
"2024-01-04","P001","ECP","Fashion","128","3","4","1","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2204","0.2807","461.1"
"2024-01-05","P001","ECP","Fashion","122","4","5","1","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2697","0.5753","464.74"
"2024-01-06","P001","ECP","Fashion","109","5","6","1","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.0551","0.1429","530.52"
"2024-01-07","P001","ECP","Fashion","106","6","7","1","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2282","0.3072","462.14"
"2024-01-08","P001","ECP","Fashion","104","0","8","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.4932","0.386","349.62"
"2024-01-09","P001","ECP","Fashion","108","1","9","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.0587","0.5886","482.26"
"2024-01-10","P001","ECP","Fashion","138","2","10","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1519","0.1416","420.17"
"2024-01-11","P001","ECP","Fashion","126","3","11","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1703","0.0752","537.22"
"2024-01-12","P001","ECP","Fashion","105","4","12","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1322","0.332","560.43"
"2024-01-13","P001","ECP","Fashion","115","5","13","2","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.1266","0.0644","336.89"
"2024-01-14","P001","ECP","Fashion","121","6","14","2","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.1815","0.4413","441.93"
"2024-01-15","P001","ECP","Fashion","106","0","15","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.5097","0.1986","526.5"
"2024-01-16","P001","ECP","Fashion","135","1","16","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1106","0.1182","394.33"
"2024-01-17","P001","ECP","Fashion","118","2","17","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1144","0.5682","558.7"
"2024-01-18","P001","ECP","Fashion","135","3","18","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1636","0.2509","578.7"
"2024-01-19","P001","ECP","Fashion","138","4","19","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.6168","0.3741","487.85"
"2024-01-20","P001","ECP","Fashion","125","5","20","3","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.3357","0.0455","795.52"
